지역,풍속,높이,풍하중
마산,37.33,79,1104.3262200272732
마산,37.33,80,1110.1614871237202
마산,37.33,81,1116.012130418049
마산,37.33,82,1121.8781499102608
마산,37.33,83,1127.7595456003558
마산,37.33,84,1133.6563174883331
마산,37.33,85,1139.5684655741923
마산,37.33,86,1145.4959898579345
마산,37.33,87,1151.4388903395597
마산,37.33,88,1157.3971670190672
마산,37.33,89,1163.3708198964573
마산,37.33,90,1169.35984897173
마산,37.33,91,1175.3642542448852
마산,37.33,92,1181.3840357159233
마산,37.33,93,1187.4191933848438
마산,37.33,94,1193.4697272516464
마산,37.33,95,1199.5356373163324
마산,37.33,96,1205.616923578901
마산,37.33,97,1211.7135860393519
마산,37.33,98,1217.8256246976848
마산,37.33,99,1223.9530395539014
마산,37.33,100,1230.095830608
마산,37.33,101,1236.2539978599812
마산,37.33,102,1242.4275413098449
마산,37.33,103,1248.616460957592
마산,37.33,104,1254.8207568032205
광주,29.49,5,446.32602163739244
광주,29.49,6,449.25754756290115
광주,29.49,7,452.19866931795326
광주,29.49,8,455.1493869025488
광주,29.49,9,458.1097003166876
광주,29.49,10,461.07960956037
광주,29.49,11,464.0591146335957
광주,29.49,12,467.04821553636486
광주,29.49,13,470.0469122686774
광주,29.49,14,473.05520483053317
광주,29.49,15,476.0730932219325
광주,29.49,16,479.10057744287525
광주,29.49,17,482.1376574933614
광주,29.49,18,485.18433337339076
광주,29.49,19,488.24060508296367
광주,29.49,20,491.3064726220799
광주,29.49,21,494.38193599073975
광주,29.49,22,497.46699518894263
광주,29.49,23,500.5616502166893
광주,29.49,24,503.6659010739791
광주,29.49,25,506.7797477608125
광주,29.49,26,509.9031902771891
광주,29.49,27,513.0362286231092
광주,29.49,28,516.1788627985727
광주,29.49,29,519.3310928035797
광주,29.49,30,522.4929186381299
광주,29.49,31,525.6643403022236
광주,29.49,32,528.8453577958608
광주,29.49,33,532.0359711190413
광주,29.49,34,535.2361802717652
광주,29.49,35,538.4459852540325
광주,29.49,36,541.6653860658432
광주,29.49,37,544.8943827071973
광주,29.49,38,548.1329751780949
광주,29.49,39,551.3811634785358
광주,29.49,40,554.63894760852
광주,29.49,41,557.9063275680478
광주,29.49,42,561.1833033571188
광주,29.49,43,564.4698749757331
광주,29.49,44,567.7660424238911
광주,29.49,45,571.0718057015927
광주,29.49,46,574.3871648088372
광주,29.49,47,577.712119745625
광주,29.49,48,581.0466705119568
광주,29.49,49,584.3908171078316
광주,29.49,50,587.74455953325
광주,29.49,51,591.1078977882115
광주,29.49,52,594.4808318727167
광주,29.49,53,597.8633617867652
광주,29.49,54,601.2554875303572
광주,29.49,55,604.6572091034923
광주,29.49,56,608.0685265061712
광주,29.49,57,611.4894397383932
광주,29.49,58,614.9199488001589
광주,29.49,59,618.3600536914677
광주,29.49,60,621.80975441232
광주,29.49,61,625.2690509627156
광주,29.49,62,628.7379433426547
광주,29.49,63,632.2164315521372
광주,29.49,64,635.7045155911632
광주,29.49,65,639.2021954597325
광주,29.49,66,642.7094711578453
광주,29.49,67,646.2263426855011
광주,29.49,68,649.752810042701
광주,29.49,69,653.2888732294437
광주,29.49,70,656.83453224573
광주,29.49,71,660.3897870915597
광주,29.49,72,663.9546377669328
광주,29.49,73,667.5290842718493
광주,29.49,74,671.1131266063093
광주,29.49,75,674.7067647703124
광주,29.49,76,678.3099987638594
광주,29.49,77,681.9228285869492
광주,29.49,78,685.5452542395826
광주,29.49,79,689.1772757217597
광주,29.49,80,692.81889303348
광주,29.49,81,696.4701061747438
광주,29.49,82,700.1309151455506
광주,29.49,83,703.8013199459011
광주,29.49,84,707.4813205757954
광주,29.49,85,711.1709170352324
광주,29.49,86,714.8701093242131
광주,29.49,87,718.5788974427372
광주,29.49,88,722.2972813908049
광주,29.49,89,726.0252611684158
광주,29.49,90,729.7628367755699
광주,29.49,91,733.5100082122675
광주,29.49,92,737.266775478509
광주,29.49,93,741.0331385742933
광주,29.49,94,744.8090974996212
광주,29.49,95,748.5946522544925
광주,29.49,96,752.3898028389071
광주,29.49,97,756.1945492528655
광주,29.49,98,760.0088914963666
광주,29.49,99,763.8328295694116
광주,29.49,100,767.666363472
광주,29.49,101,771.5094932041317
광주,29.49,102,775.3622187658068
광주,29.49,103,779.2245401570253
광주,29.49,104,783.0964573777869
부산,37.56,5,724.0254460318802
부산,37.56,6,728.7809370023232
부산,37.56,7,733.551994227989
부산,37.56,8,738.338617708877
부산,37.56,9,743.1408074449872
부산,37.56,10,747.9585634363202
부산,37.56,11,752.7918856828753
부산,37.56,12,757.6407741846531
부산,37.56,13,762.5052289416531
부산,37.56,14,767.3852499538752
부산,37.56,15,772.2808372213202
부산,37.56,16,777.1919907439874
부산,37.56,17,782.1187105218769
부산,37.56,18,787.0609965549891
부산,37.56,19,792.0188488433233
부산,37.56,20,796.9922673868799
부산,37.56,21,801.9812521856594
부산,37.56,22,806.985803239661
부산,37.56,23,812.0059205488851
부산,37.56,24,817.0416041133313
부산,37.56,25,822.092853933
부산,37.56,26,827.1596700078912
부산,37.56,27,832.242052338005
부산,37.56,28,837.3400009233408
부산,37.56,29,842.4535157638992
부산,37.56,30,847.5825968596802
부산,37.56,31,852.7272442106831
부산,37.56,32,857.8874578169091
부산,37.56,33,863.0632376783569
부산,37.56,34,868.2545837950272
부산,37.56,35,873.4614961669201
부산,37.56,36,878.6839747940353
부산,37.56,37,883.9220196763731
부산,37.56,38,889.1756308139329
부산,37.56,39,894.4448082067157
부산,37.56,40,899.72955185472
부산,37.56,41,905.0298617579474
부산,37.56,42,910.3457379163968
부산,37.56,43,915.6771803300687
부산,37.56,44,921.0241889989634
부산,37.56,45,926.3867639230804
부산,37.56,46,931.7649051024196
부산,37.56,47,937.1586125369809
부산,37.56,48,942.5678862267647
부산,37.56,49,947.992726171771
부산,37.56,50,953.433132372
부산,37.56,51,958.8891048274511
부산,37.56,52,964.3606435381249
부산,37.56,53,969.8477485040208
부산,37.56,54,975.3504197251394
부산,37.56,55,980.8686572014801
부산,37.56,56,986.4024609330432
부산,37.56,57,991.9518309198287
부산,37.56,58,997.5167671618369
부산,37.56,59,1003.0972696590671
부산,37.56,60,1008.6933384115204
부산,37.56,61,1014.3049734191953
부산,37.56,62,1019.9321746820932
부산,37.56,63,1025.574942200213
부산,37.56,64,1031.2332759735555
부산,37.56,65,1036.90717600212
부산,37.56,66,1042.5966422859074
부산,37.56,67,1048.3016748249167
부산,37.56,68,1054.022273619149
부산,37.56,69,1059.7584386686033
부산,37.56,70,1065.5101699732804
부산,37.56,71,1071.2774675331793
부산,37.56,72,1077.060331348301
부산,37.56,73,1082.858761418645
부산,37.56,74,1088.6727577442116
부산,37.56,75,1094.502320325
부산,37.56,76,1100.3474491610116
부산,37.56,77,1106.208144252245
부산,37.56,78,1112.0844055987013
부산,37.56,79,1117.976233200379
부산,37.56,80,1123.8836270572801
부산,37.56,81,1129.8065871694032
부산,37.56,82,1135.7451135367487
부산,37.56,83,1141.699206159317
부산,37.56,84,1147.6688650371075
부산,37.56,85,1153.6540901701203
부산,37.56,86,1159.6548815583553
부산,37.56,87,1165.6712392018128
부산,37.56,88,1171.7031631004932
부산,37.56,89,1177.7506532543953
부산,37.56,90,1183.81370966352
부산,37.56,91,1189.8923323278675
부산,37.56,92,1195.9865212474374
부산,37.56,93,1202.096276422229
부산,37.56,94,1208.2215978522433
부산,37.56,95,1214.36248553748
부산,37.56,96,1220.5189394779395
부산,37.56,97,1226.690959673621
부산,37.56,98,1232.8785461245247
부산,37.56,99,1239.0816988306515
부산,37.56,100,1245.3004177920002
부산,37.56,101,1251.5347030085716
부산,37.56,102,1257.784554480365
부산,37.56,103,1264.049972207381
부산,37.56,104,1270.3309561896192
통영,44.08,5,997.2081846331198
통영,44.08,6,1003.7579744832769
통영,44.08,7,1010.329203907411
통영,44.08,8,1016.9218729055232
통영,44.08,9,1023.5359814776128
통영,44.08,10,1030.1715296236798
통영,44.08,11,1036.8285173437248
통영,44.08,12,1043.5069446377472
통영,44.08,13,1050.2068115057473
통영,44.08,14,1056.928117947725
통영,44.08,15,1063.67086396368
통영,44.08,16,1070.435049553613
통영,44.08,17,1077.220674717523
통영,44.08,18,1084.0277394554112
통영,44.08,19,1090.856243767277
통영,44.08,20,1097.7061876531197
통영,44.08,21,1104.577571112941
통영,44.08,22,1111.4703941467392
통영,44.08,23,1118.3846567545154
통영,44.08,24,1125.3203589362688
통영,44.08,25,1132.2775006919996
통영,44.08,26,1139.2560820217086
통영,44.08,27,1146.2561029253952
통영,44.08,28,1153.277563403059
통영,44.08,29,1160.3204634547008
통영,44.08,30,1167.3848030803197
통영,44.08,31,1174.4705822799167
통영,44.08,32,1181.5778010534912
통영,44.08,33,1188.706459401043
통영,44.08,34,1195.8565573225728
통영,44.08,35,1203.02809481808
통영,44.08,36,1210.2210718875647
통영,44.08,37,1217.4354885310274
통영,44.08,38,1224.6713447484672
통영,44.08,39,1231.9286405398848
통영,44.08,40,1239.2073759052798
통영,44.08,41,1246.5075508446532
통영,44.08,42,1253.829165358003
통영,44.08,43,1261.172219445331
통영,44.08,44,1268.5367131066369
통영,44.08,45,1275.9226463419204
통영,44.08,46,1283.330019151181
통영,44.08,47,1290.758831534419
통영,44.08,48,1298.209083491635
통영,44.08,49,1305.6807750228286
통영,44.08,50,1313.1739061279998
통영,44.08,51,1320.6884768071486
통영,44.08,52,1328.2244870602751
통영,44.08,53,1335.7819368873788
통영,44.08,54,1343.360826288461
통영,44.08,55,1350.9611552635195
통영,44.08,56,1358.5829238125568
통영,44.08,57,1366.226131935571
통영,44.08,58,1373.8907796325634
통영,44.08,59,1381.5768669035326
통영,44.08,60,1389.28439374848
통영,44.08,61,1397.0133601674047
통영,44.08,62,1404.7637661603073
통영,44.08,63,1412.535611727187
통영,44.08,64,1420.3288968680447
통영,44.08,65,1428.1436215828796
통영,44.08,66,1435.979785871693
통영,44.08,67,1443.8373897344832
통영,44.08,68,1451.7164331712515
통영,44.08,69,1459.6169161819967
통영,44.08,70,1467.5388387667203
통영,44.08,71,1475.4822009254206
통영,44.08,72,1483.4470026580993
통영,44.08,73,1491.433243964755
통영,44.08,74,1499.4409248453887
통영,44.08,75,1507.4700452999996
통영,44.08,76,1515.5206053285892
통영,44.08,77,1523.592604931155
통영,44.08,78,1531.6860441076994
통영,44.08,79,1539.800922858221
통영,44.08,80,1547.9372411827203
통영,44.08,81,1556.0949990811969
통영,44.08,82,1564.2741965536509
통영,44.08,83,1572.4748336000832
통영,44.08,84,1580.696910220493
통영,44.08,85,1588.94042641488
통영,44.08,86,1597.2053821832444
통영,44.08,87,1605.491777525587
통영,44.08,88,1613.7996124419076
통영,44.08,89,1622.128886932205
통영,44.08,90,1630.4796009964793
통영,44.08,91,1638.851754634733
통영,44.08,92,1647.2453478469636
통영,44.08,93,1655.6603806331711
통영,44.08,94,1664.0968529933564
통영,44.08,95,1672.55476492752
통영,44.08,96,1681.034116435661
통영,44.08,97,1689.5349075177792
통영,44.08,98,1698.0571381738748
통영,44.08,99,1706.6008084039488
통영,44.08,100,1715.1659182079995
통영,44.08,101,1723.752467586029
통영,44.08,102,1732.3604565380351
통영,44.08,103,1740.9898850640193
통영,44.08,104,1749.640753163981
목포,32.81,5,552.4781712086925
목포,32.81,6,556.1069179177333
목포,32.81,7,559.7475426847413
목포,32.81,8,563.400045509717
목포,32.81,9,567.0644263926598
목포,32.81,10,570.7406853335701
목포,32.81,11,574.4288223324479
목포,32.81,12,578.128837389293
목포,32.81,13,581.8407305041054
목포,32.81,14,585.5645016768852
목포,32.81,15,589.3001509076327
목포,32.81,16,593.0476781963473
목포,32.81,17,596.8070835430294
목포,32.81,18,600.5783669476789
목포,32.81,19,604.3615284102958
목포,32.81,20,608.1565679308801
목포,32.81,21,611.9634855094318
목포,32.81,22,615.782281145951
목포,32.81,23,619.6129548404375
목포,32.81,24,623.4555065928912
목포,32.81,25,627.3099364033125
목포,32.81,26,631.1762442717012
목포,32.81,27,635.0544301980574
목포,32.81,28,638.9444941823809
목포,32.81,29,642.8464362246718
목포,32.81,30,646.7602563249302
목포,32.81,31,650.6859544831558
목포,32.81,32,654.623530699349
목포,32.81,33,658.5729849735095
목포,32.81,34,662.5343173056374
목포,32.81,35,666.5075276957326
목포,32.81,36,670.4926161437954
목포,32.81,37,674.4895826498255
목포,32.81,38,678.4984272138227
목포,32.81,39,682.5191498357881
목포,32.81,40,686.55175051572
목포,32.81,41,690.5962292536201
목포,32.81,42,694.6525860494868
목포,32.81,43,698.7208209033213
목포,32.81,44,702.8009338151232
목포,32.81,45,706.8929247848929
목포,32.81,46,710.9967938126294
목포,32.81,47,715.1125408983332
목포,32.81,48,719.240166042005
목포,32.81,49,723.3796692436437
목포,32.81,50,727.5310505032503
목포,32.81,51,731.6943098208236
목포,32.81,52,735.8694471963651
목포,32.81,53,740.0564626298733
목포,32.81,54,744.2553561213496
목포,32.81,55,748.4661276707925
목포,32.81,56,752.6887772782032
목포,32.81,57,756.9233049435813
목포,32.81,58,761.1697106669268
목포,32.81,59,765.4279944482398
목포,32.81,60,769.6981562875202
목포,32.81,61,773.9801961847678
목포,32.81,62,778.274114139983
목포,32.81,63,782.5799101531655
목포,32.81,64,786.8975842243154
목포,32.81,65,791.2271363534327
목포,32.81,66,795.5685665405175
목포,32.81,67,799.9218747855692
목포,32.81,68,804.2870610885891
목포,32.81,69,808.6641254495757
목포,32.81,70,813.0530678685303
목포,32.81,71,817.4538883454517
목포,32.81,72,821.8665868803412
목포,32.81,73,826.2911634731973
목포,32.81,74,830.7276181240217
목포,32.81,75,835.1759508328126
목포,32.81,76,839.6361615995712
목포,32.81,77,844.1082504242975
목포,32.81,78,848.592217306991
목포,32.81,79,853.0880622476519
목포,32.81,80,857.5957852462801
목포,32.81,81,862.115386302876
목포,32.81,82,866.6468654174388
목포,32.81,83,871.1902225899696
목포,32.81,84,875.7454578204675
목포,32.81,85,880.3125711089325
목포,32.81,86,884.8915624553653
목포,32.81,87,889.4824318597654
목포,32.81,88,894.0851793221332
목포,32.81,89,898.6998048424678
목포,32.81,90,903.32630842077
목포,32.81,91,907.9646900570399
목포,32.81,92,912.6149497512773
목포,32.81,93,917.2770875034814
목포,32.81,94,921.9511033136533
목포,32.81,95,926.6369971817927
목포,32.81,96,931.3347691078994
목포,32.81,97,936.0444190919735
목포,32.81,98,940.7659471340147
목포,32.81,99,945.4993532340239
목포,32.81,100,950.244637392
목포,32.81,101,955.001799607944
목포,32.81,102,959.7708398818548
목포,32.81,103,964.5517582137336
목포,32.81,104,969.3445546035794
여수,39.88,5,816.2307686725201
여수,39.88,6,821.591875898093
여수,39.88,7,826.9705317561553
여수,39.88,8,832.3667362467075
여수,39.88,9,837.7804893697489
여수,39.88,10,843.2117911252803
여수,39.88,11,848.6606415133009
여수,39.88,12,854.1270405338115
여수,39.88,13,859.6109881868115
여수,39.88,14,865.1124844723009
여수,39.88,15,870.6315293902803
여수,39.88,16,876.1681229407488
여수,39.88,17,881.7222651237075
여수,39.88,18,887.2939559391554
여수,39.88,19,892.8831953870931
여수,39.88,20,898.4899834675201
여수,39.88,21,904.1143201804372
여수,39.88,22,909.756205525843
여수,39.88,23,915.4156395037396
여수,39.88,24,921.0926221141247
여수,39.88,25,926.7871533570001
여수,39.88,26,932.4992332323648
여수,39.88,27,938.2288617402194
여수,39.88,28,943.9760388805632
여수,39.88,29,949.7407646533969
여수,39.88,30,955.5230390587201
여수,39.88,31,961.3228620965331
여수,39.88,32,967.1402337668353
여수,39.88,33,972.9751540696275
여수,39.88,34,978.8276230049089
여수,39.88,35,984.6976405726804
여수,39.88,36,990.585206772941
여수,39.88,37,996.4903216056915
여수,39.88,38,1002.4129850709314
여수,39.88,39,1008.3531971686612
여수,39.88,40,1014.3109578988802
여수,39.88,41,1020.2862672615893
여수,39.88,42,1026.2791252567874
여수,39.88,43,1032.289531884475
여수,39.88,44,1038.3174871446531
여수,39.88,45,1044.3629910373204
여수,39.88,46,1050.426043562477
여수,39.88,47,1056.506644720123
여수,39.88,48,1062.6047945102591
여수,39.88,49,1068.7204929328848
여수,39.88,50,1074.8537399880001
여수,39.88,51,1081.0045356756048
여수,39.88,52,1087.1728799956993
여수,39.88,53,1093.358772948283
여수,39.88,54,1099.562214533357
여수,39.88,55,1105.78320475092
여수,39.88,56,1112.021743600973
여수,39.88,57,1118.2778310835154
여수,39.88,58,1124.5514671985475
여수,39.88,59,1130.8426519460688
여수,39.88,60,1137.1513853260803
여수,39.88,61,1143.477667338581
여수,39.88,62,1149.8214979835716
여수,39.88,63,1156.1828772610513
여수,39.88,64,1162.5618051710212
여수,39.88,65,1168.9582817134801
여수,39.88,66,1175.3723068884292
여수,39.88,67,1181.803880695867
여수,39.88,68,1188.2530031357956
여수,39.88,69,1194.7196742082128
여수,39.88,70,1201.20389391312
여수,39.88,71,1207.7056622505168
여수,39.88,72,1214.2249792204034
여수,39.88,73,1220.7618448227793
여수,39.88,74,1227.316259057645
여수,39.88,75,1233.8882219250002
여수,39.88,76,1240.4777334248452
여수,39.88,77,1247.0847935571794
여수,39.88,78,1253.7094023220036
여수,39.88,79,1260.351559719317
